Player,Team,Number,Position,Height,Weight,Last Attended,Country
SpencerDinwiddie,DAL,26,G,195.58,97.52228,Colorado,USA
IkeDiogu,GSW,50,F,205.74,113.398,Arizona State,USA
DeSaganaDiop,DAL,2,C,213.36,127.00576,No College,Senegal
TerryDischinger,DET,42,F,200.66,85.728888,Purdue,USA
FredDiute,ATL,4,G,190.5,95.25431999999999,St. Bonaventure,USA
VladeDivac,LAL,21,C,215.9,117.93392,Partizan,Serbia
JuanDixon,WAS,12,G,190.5,74.84268,Maryland,USA
AleksandarDjordjevic,POR,19,G,187.96,89.811216,Fortitudo Bologna,Serbia
EarlDodd,DN,,F,195.58,79.3786,Truman State,USA
MichaelDoleac,ORL,51,C,210.82,118.841104,Utah,USA
JoeDolhon,BAL,,G,182.88,79.3786,New York University,USA
BobDoll,BOM,19,F,193.04,88.45044,Colorado,USA
JamesDonaldson,DAL,54,C,218.44,124.7378,Washington State,USA
LukaDoncic,DAL,77,F-G,200.66,104.32616,Real Madrid,Slovenia
BobDonham,BOS,12,G,187.96,86.18248,Ohio State,USA
BillyDonovan,NYK,1,G,180.34,77.564232,Providence,USA
HarryDonovan,NYK,16,G,187.96,81.64656,Muhlenberg,USA
KeyonDooling,LAC,55,G,190.5,88.45044,Missouri,USA
JackyDorsey,OKC,34,F,200.66,104.32616,Georgia,USA
JoeyDorsey,HOU,8,C-F,205.74,124.7378,Memphis,USA
TylerDorsey,DAL,22,G,193.04,81.64656,Oregon,USA
LuguentzDort,OKC,5,G,193.04,99.79024,Arizona State,Canada
AyoDosunmu,CHI,12,G,195.58,90.7184,Illinois,USA
DamyeanDotson,NYK,21,G,195.58,95.25431999999999,Houston,USA
DevonDotson,WAS,3,G,187.96,83.91452,Kansas,USA
QuincyDouby,SAC,5,G,190.5,79.3786,Rutgers,USA
BruceDouglas,SAC,42,G,190.5,88.45044,Illinois,USA
JohnDouglas,LAC,13,G,187.96,77.11064,Kansas,USA
LeonDouglas,DET,13,C,208.28,104.32616,Alabama,USA
ShermanDouglas,BOS,11,G,185.42000000000002,88.45044,Syracuse,USA
ToneyDouglas,NYK,16,G,187.96,88.45044,Florida State,USA
ChrisDouglas-Roberts,BKN,55,G,200.66,95.25431999999999,Memphis,USA
SekouDoumbouya,LAL,45,F,203.2,104.32616,Limoges,France
LloydDove,DET,44,F,203.2,89.811216,St. John's,USA
ZabianDowdell,PHX,22,G,190.5,86.636072,Virginia Tech,USA
BillDowney,PRO,,C,198.12,95.25431999999999,Marquette,USA
SteveDowning,BOS,32,C,203.2,102.0582,Indiana,USA
JeffDowtin Jr.,TOR,20,G,190.5,80.28578399999999,Rhode Island,USA
DannyDoyle,DET,14,F,203.2,90.7184,Belmont Abbey,USA
MiltonDoyle,BKN,14,G,193.04,81.64656,Loyola (IL),USA
P.J.Dozier,DEN,35,G-F,198.12,92.98636,South Carolina,USA
TerryDozier,CHA,23,F,205.74,95.25431999999999,South Carolina,USA
GoranDragic,CHI,7,G,193.04,86.18248,Union Olimpija,Slovenia
ZoranDragic,MIA,12,G-F,195.58,90.7184,Malaga,Slovenia
GregDreiling,IND,50,C,215.9,120.20188,Kansas,USA
BryceDrew,HOU,17,G,190.5,83.460928,Valparaiso,USA
JohnDrew,ATL,22,F,198.12,92.98636,Gardner-Webb,USA
LarryDrew,SAC,10,G,185.42000000000002,77.11064,Missouri,USA
LarryDrew II,PHI,1,G,187.96,81.64656,UCLA,USA
ClydeDrexler,POR,22,G,200.66,100.697424,Houston,USA
NateDriggers,BOS,27,G-F,195.58,97.52228,Montevallo,USA
TerryDriscoll,MIL,7,F,200.66,97.52228,Boston College,USA
PredragDrobnjak,OKC,14,C,210.82,122.46984,Efes Pilsen,Serbia
RalphDrollinger,DAL,52,C,218.44,113.398,UCLA,USA
AndreDrummond,CHI,3,C,210.82,126.552168,Connecticut,USA
DennisDuVal,WAS,21,G,190.5,79.3786,Syracuse,USA
ChrisDuarte,IND,3,G,195.58,86.18248,Oregon,Dominican Republic
DickDuckett,SAC,10,G,185.42000000000002,83.91452,St. John's,USA
KevinDuckworth,POR,00,C,213.36,136.0776,Eastern Illinois,USA
CharlesDudley,GSW,5,G,187.96,81.64656,Washington,USA
ChrisDudley,POR,14,C,210.82,117.93392,Yale,USA
JaredDudley,PHX,10,F,198.12,107.501304,Boston College,USA
TerryDuerod,DET,40,G,187.96,81.64656,Detroit,USA
BobDuffy,CHS,17,F,193.04,79.3786,Tulane,USA
BobDuffy,DET,,G,190.5,83.91452,Colgate,USA
ChrisDuhon,CHI,21,G,185.42000000000002,86.18248,Duke,USA
DujeDukan,SAC,26,F,205.74,99.79024,Wisconsin,Croatia
DavidDuke Jr.,BKN,6,G,193.04,92.532768,Providence,USA
WalterDukes,DET,23,C,213.36,99.79024,Seton Hall,USA
JoeDumars,DET,4,G,190.5,88.45044,McNeese State,USA
RichardDumas,PHX,7,F,200.66,102.0582,Oklahoma State,USA
TonyDumas,DAL,7,G,198.12,86.18248,Missouri-Kansas City,USA
AndyDuncan,SAC,21,F,198.12,88.45044,William & Mary,USA
TimDuncan,SAS,21,C-F,210.82,113.398,Wake Forest,US Virgin Islands
MikeDunleavy,GSW,34,G-F,205.74,104.32616,Duke,USA
MikeDunleavy,HOU,,G,190.5,81.64656,South Carolina,USA
KrisDunn,CHI,32,G,190.5,92.98636,Providence,USA
PatDunn,GSW,19,G,187.96,77.11064,Utah State,USA
T.R.Dunn,DEN,23,G,193.04,87.089664,Alabama,USA
RonaldDupree,DET,12,F,200.66,94.80072799999999,Louisiana State,USA
KevinDurant,BKN,7,F,208.28,108.86207999999999,Texas,USA
JalenDuren,DET,0,C,210.82,113.398,Memphis,USA
JohnDuren,UTA,44,G,190.5,88.45044,Georgetown,USA
PatDurham,MIN,30,F,200.66,95.25431999999999,Colorado State,USA
DevinDurrant,IND,17,F,200.66,90.7184,Brigham Young,USA
KenDurrett,SAC,33,F,200.66,86.18248,La Salle,USA
TrevonDuval,MIL,0,G,187.96,85.728888,Duke,USA
JackDwan,LAL,19,F,193.04,90.7184,Loyola-Chicago,USA
CraigDykema,PHX,35,F,203.2,86.18248,Long Beach State,USA
GeneDyker,ATL,5,F,198.12,102.0582,DePaul,USA
JeromeDyson,NOP,11,G,190.5,81.64656,Connecticut,USA
LedellEackles,WAS,21,G,195.58,104.779752,New Orleans,USA
JimEakins,SAC,24,C,210.82,97.52228,Brigham Young,USA
AcieEarl,BOS,55,F-C,210.82,108.86207999999999,Iowa,USA
EdEarle,PHI,6,F,190.5,86.18248,Loyola-Chicago,USA
CleanthonyEarly,NYK,11,F,203.2,95.25431999999999,Wichita State,USA
TariEason,HOU,17,F,203.2,97.52228,Louisiana State,USA
MarkEaton,UTA,53,C,223.52,124.7378,UCLA,USA
JerryEaves,UTA,22,G,193.04,81.64656,Louisville,USA
DevinEbanks,LAL,3,F,205.74,97.52228,West Virginia,USA
BillEbben,DET,6,G,193.04,86.18248,Detroit,USA
AlEberhard,DET,44,F,198.12,102.0582,Missouri,USA
NdudiEbi,MIN,44,F,205.74,88.45044,Westbury Christian HS (TX),USA
JaimeEchenique,WAS,12,C,208.28,117.026736,Wichita State,Colombia
JarellEddie,WAS,31,G-F,200.66,98.883056,Virginia Tech,USA
PatrickEddie,NYK,41,C,210.82,108.86207999999999,Mississippi,USA
ThomasEddleman,DET,12,F,187.96,85.728888,Illinois,USA
KentEdelin,IND,,F,203.2,92.98636,Virginia,USA
KeithEdmonson,SAS,10,G,195.58,88.45044,Purdue,USA
TyusEdney,SAC,2,G,177.8,75.296272,UCLA,USA
AnthonyEdwards,MIN,1,G,193.04,102.0582,Georgia,USA
BillEdwards,PHI,40,F,203.2,97.52228,Wright State,USA
BlueEdwards,UTA,30,G-F,193.04,103.872568,East Carolina,USA
CarsenEdwards,DET,4,G,180.34,90.7184,Purdue,USA
CorsleyEdwards,NOP,34,F,205.74,124.7378,Central Connecticut State,USA
DougEdwards,ATL,32,F,200.66,106.59412,Florida State,USA
FranklinEdwards,PHI,10,G,185.42000000000002,77.11064,Cleveland State,USA
JamesEdwards,IND,53,C,215.9,114.305184,Washington,USA
JayEdwards,LAC,3,F,193.04,83.91452,Indiana,USA
JohnEdwards,ATL,54,C,213.36,124.7378,Kent State,USA
KesslerEdwards,BKN,14,F,200.66,92.079176,Pepperdine,USA
KevinEdwards,MIA,21,G,190.5,95.25431999999999,DePaul,USA
RobEdwards,OKC,,G,195.58,92.98636,Arizona State,USA
ShaneEdwards,CLE,,,0.0,0.0,Arkansas-Little Rock,USA
VincentEdwards,HOU,12,F,203.2,102.0582,Purdue,USA
JohnnyEgan,WAS,21,G,182.88,81.64656,Providence,USA
LonnieEggleston,BOM,,G,182.88,77.11064,Oklahoma State,USA
EddieEhlers,BOS,14,G,190.5,89.811216,Purdue,USA
CraigEhlo,CLE,3,G,200.66,92.98636,Washington State,USA
DickEichhorst,ATL,,G,190.5,90.7184,Southeast Missouri,USA
HowardEisley,UTA,10,G,187.96,83.91452,Boston College,USA
ObinnaEkezie,ATL,14,F-C,205.74,122.46984,Maryland,Nigeria
KhalidEl-Amin,CHI,11,G,177.8,90.7184,Connecticut,USA
DonEliason,BOS,14,F,187.96,95.25431999999999,Hamline,USA
MarioElie,HOU,17,G-F,195.58,102.0582,American International,USA
CJElleby,MIN,16,F-G,198.12,90.7184,Washington State,USA
RayEllefson,NYK,,C,203.2,104.32616,West Texas A&M,USA
HenryEllenson,DET,13,F,210.82,111.13004,Marquette,USA
WayneEllington,LAL,2,G,193.04,93.893544,North Carolina,USA
BobElliott,BKN,54,C,205.74,102.0582,Arizona,USA
SeanElliott,SAS,32,F,203.2,99.79024,Arizona,USA
AlexanderEllis,LAL,30,F,195.58,83.91452,Niagara,USA
BoEllis,DEN,31,F,205.74,89.357624,Marquette,USA
DaleEllis,OKC,9,G-F,200.66,97.52228,Tennessee,USA
HaroldEllis,LAC,3,F-G,195.58,99.79024,Morehouse,USA
JoeEllis,GSW,31,F,198.12,79.3786,San Francisco,USA
KeonEllis,SAC,23,G,190.5,79.3786,Alabama,USA
LaPhonsoEllis,DEN,3,F,203.2,108.86207999999999,Notre Dame,USA
LeRonEllis,CHA,28,C,205.74,102.0582,Syracuse,USA
LeroyEllis,LAL,25,F,210.82,95.25431999999999,St. John's,USA
MontaEllis,GSW,11,G,190.5,83.91452,No College,USA
PervisEllison,WAS,29,C-F,208.28,106.59412,Louisville,USA
LenElmore,BKN,44,C,208.28,99.79024,Maryland,USA
FranciscoElson,DEN,16,C-F,213.36,108.86207999999999,California,Netherlands
DarrellElston,IND,15,G,190.5,86.18248,North Carolina,USA
MelvinEly,CHA,4,C-F,208.28,117.93392,Fresno State,USA
JoelEmbiid,PHI,21,C-F,213.36,127.00576,Kansas,Cameroon
WayneEmbry,SAC,15,C,203.2,108.86207999999999,Miami (Ohio),USA
AndreEmmett,MEM,14,G,195.58,104.32616,Texas Tech,USA
NedEndress,CLR,,F,187.96,90.7184,Akron,USA
ChrisEngler,GSW,50,C,210.82,111.13004,Wyoming,USA
WayneEnglestad,DEN,43,F,203.2,111.13004,California-Irvine,USA
A.J.English,WAS,14,G,190.5,79.3786,Virginia Union,USA
AlexEnglish,DEN,2,F,203.2,86.18248,South Carolina,USA
ClaudeEnglish,POR,15,G,193.04,83.91452,Rhode Island,USA
JojoEnglish,CHI,3,G,193.04,88.45044,South Carolina,USA
KimEnglish,DET,24,G,198.12,90.7184,Missouri,USA
ScottEnglish,PHX,14,F,198.12,92.98636,Texas-El Paso,USA
GeneEnglund,BOS,10,F,193.04,92.98636,Wisconsin,USA
TylerEnnis,LAL,10,G,190.5,87.996848,Syracuse,Canada
JamesEnnis III,DEN,11,F,198.12,97.52228,Cal State-Long Beach,USA
RayEpps,GSW,32,F,198.12,88.45044,Norfolk State,USA
SemihErden,BOS,9,C,213.36,108.86207999999999,Fenerbahce,Turkey
BoErias,LAL,,F,190.5,99.79024,Niagara,USA
KeithErickson,LAL,14,F,195.58,88.45044,UCLA,USA
JuliusErving,PHI,6,F,200.66,90.7184,Massachusetts,USA
EvanEschmeyer,BKN,00,C,210.82,113.398,Northwestern,USA
JackEskridge,JET,,,0.0,0.0,Kansas,USA
VincenzoEsposito,TOR,4,G,190.5,89.811216,Fortitudo Bologna,Italy
DrewEubanks,POR,24,F-C,208.28,111.13004,Oregon State,USA
BobEvans,INO,,G,187.96,79.3786,Butler,USA
BrianEvans,ORL,11,F,203.2,99.79024,Indiana,USA
EarlEvans,DET,,F,203.2,91.625584,UNLV,USA
JacobEvans,GSW,12,G-F,193.04,95.25431999999999,Cincinnati,USA
JawunEvans,LAC,8,G,182.88,86.18248,Oklahoma State,USA
JeremyEvans,UTA,6,F,205.74,90.7184,Western Kentucky,USA
MauriceEvans,ATL,6,G-F,195.58,99.79024,Texas,USA
MikeEvans,DEN,5,G,185.42000000000002,77.11064,Kansas State,USA
ReggieEvans,OKC,30,C-F,203.2,111.13004,Iowa,USA
TyrekeEvans,SAC,12,G-F,198.12,99.79024,Memphis,USA
DanielEwing,LAC,3,G,190.5,83.91452,Duke,USA
PatrickEwing,NYK,33,C,213.36,115.66596,Georgetown,Jamaica
PatrickEwing,NOP,22,F,203.2,106.59412,Georgetown,USA
DanteExum,UTA,5,G,195.58,97.068688, ,Australia
ChristianEyenga,CLE,88,F,200.66,95.25431999999999,DKV Joventut,Congo
FestusEzeli,GSW,31,C,210.82,120.20188,Vanderbilt,Nigeria
JohnnyEzersky,BAL,10,F-G,190.5,79.3786,Rhode Island,USA
JoeFabel,PIT,,F,185.42000000000002,86.18248,Pittsburgh,USA
JohnFairchild,LAL,33,F,200.66,92.98636,Brigham Young,USA
TackoFall,CLE,99,C,226.06,141.067112,UCF,Senegal
PhilFarbman,GSW,8,F,185.42000000000002,83.91452,City College of New York,USA
KennethFaried,DEN,35,F-C,203.2,99.79024,Morehead State,USA
DickFarley,PHI,22,G,193.04,86.18248,Indiana,USA
JordanFarmar,LAL,4,G,187.96,81.64656,UCLA,USA
DesmonFarmer,OKC,33,G,195.58,99.79024,Southern California,USA
JimFarmer,OKC,22,F,193.04,86.18248,Alabama,USA
MikeFarmer,ATL,12,F,200.66,95.25431999999999,San Francisco,USA
TonyFarmer,GSW,8,F,205.74,110.676448,Nebraska,USA
BobFaught,CLR,,F,195.58,83.91452,Notre Dame,USA
VitorFaverani,BOS,38,C,210.82,117.93392,Valencia,Brazil
DerrickFavors,HOU,15,F,205.74,120.20188,Georgia Tech,USA
NickFazekas,LAC,20,F,210.82,106.59412,Nevada-Reno,USA
DaveFedor,GSW,17,F,198.12,86.18248,Florida State,USA
BobFeerick,WAS,,G,190.5,86.18248,Santa Clara,USA
ButchFeher,PHX,7,G,193.04,83.91452,Vanderbilt,USA
JamieFeick,BKN,14,F,203.2,115.66596,Michigan State,USA
RonFeiereisel,LAL,22,G,190.5,83.91452,DePaul,USA
GeorgeFeigenbaum,BAL,,G,185.42000000000002,83.91452,Kentucky,USA
DaveFeitl,HOU,45,C,210.82,106.59412,Texas-El Paso,USA
KayFelder,CLE,22,G,175.26,79.83219199999999,Oakland,USA
CristianoFelicio,CHI,6,F-C,210.82,122.46984,Flamengo,Brazil
CarrickFelix,CLE,30,G-F,198.12,91.171992,Arizona State,USA
NoelFelix,OKC,16,F,205.74,102.0582,Fresno State,USA
RayFelix,NYK,14,C,210.82,99.79024,Long Island-Brooklyn,USA
RaymondFelton,CHA,2,G,185.42000000000002,92.98636,North Carolina,USA
JakeFendley,DET,6,G,182.88,81.64656,Northwestern,USA
BillFenley,BOS,7,F,190.5,86.18248,Manhattan,USA
DesmondFerguson,POR,5,F,200.66,95.25431999999999,Detroit,USA
TerranceFerguson,OKC,23,G,198.12,86.18248, ,USA
RudyFernandez,POR,5,G,198.12,83.91452,DKV Joventut,Spain
BrunoFernando,HOU,20,F-C,208.28,108.86207999999999,Maryland,Angola
EricFernsten,BOS,45,C,208.28,92.98636,San Francisco,USA
AlFerrari,ATL,22,G,193.04,86.18248,Michigan State,USA
RolandoFerreira,POR,32,F,215.9,108.86207999999999,Houston,USA
DuaneFerrell,ATL,33,F,200.66,97.52228,Georgia Tech,USA
YogiFerrell,SAC,11,G,182.88,80.739376,Indiana,USA
ArnieFerrin,LAL,18,F,193.04,81.64656,Utah,USA
BobFerry,DET,12,C,203.2,104.32616,St. Louis,USA
DannyFerry,CLE,35,F,208.28,106.59412,Duke,USA
KyryloFesenko,UTA,44,C,215.9,127.00576,Cherkaski,Ukraine
KennyFields,MIL,54,F,195.58,99.79024,UCLA,USA
LandryFields,NYK,2,G-F,200.66,97.52228,Stanford,USA
RonFilipek,PHI,20,F,195.58,92.98636,Tennessee Tech,USA
GregFillmore,NYK,34,C,215.9,108.86207999999999,Cheyney,USA
HankFinkel,BOS,29,C,213.36,108.86207999999999,Dayton,USA
MichaelFinley,DAL,40,G-F,200.66,102.0582,Wisconsin,USA
DannyFinn,GSW,7,G,185.42000000000002,83.91452,St. John's,USA
DorianFinney-Smith,DAL,10,F,200.66,99.79024,Florida,USA
MattFish,LAC,50,C,210.82,120.20188,North Carolina-Wilmington,USA
DerekFisher,LAL,6,G,185.42000000000002,95.25431999999999,Arkansas-Little Rock,USA
GeraldFitch,MIA,4,G,190.5,85.275296,Kentucky,USA
MalikFitts,LAC,8,F,195.58,104.32616,St. Mary's College,USA
BobFitzgerald,HUS,10   12,F,195.58,86.18248,Fordham,USA
DickFitzgerald,HUS,,F,187.96,79.3786,Seton Hall,USA
MarcusFizer,CHI,21,F,203.2,117.93392,Iowa State,USA
JerryFleishman,GSW,4,G,187.96,86.18248,New York University,USA
AlFleming,OKC,30,F,200.66,97.52228,Arizona,USA
EdFleming,LAL,50,G,190.5,85.728888,Niagara,USA
VernFleming,IND,10,G,195.58,83.91452,Georgia,USA
LuisFlores,GSW,12,G,187.96,88.45044,Manhattan,USA
BruceFlowers,CLE,23,F,203.2,102.0582,Notre Dame,USA
SleepyFloyd,HOU,12,G,190.5,77.11064,Georgetown,USA
JonnyFlynn,MIN,3,G,182.88,83.91452,Syracuse,USA
MalachiFlynn,TOR,22,G,185.42000000000002,79.3786,San Diego State,USA
MikeFlynn,IND,44,G,187.96,81.64656,Kentucky,USA
LarryFogle,NYK,44,G,195.58,92.98636,Canisius,USA
JackFoley,NYK,7,F,190.5,77.11064,Holy Cross,USA
IkeFontaine,MEM,,,0.0,0.0,Washington State,USA
LeviFontaine,GSW,12,G,193.04,86.18248,Maryland-Eastern Shore,USA
SimoneFontecchio,UTA,16,F,200.66,94.80072799999999,Baskonia,Italy
JeffFoote,NOP,54,C-F,213.36,120.20188,Cornell,USA
BrynForbes,MIN,10,G,187.96,92.98636,Michigan State,USA
GaryForbes,DEN,3,F,200.66,99.79024,Massachusetts,Panama
AleemFord,ORL,12,F,203.2,99.79024,Wisconsin,USA
AlphonsoFord,OKC,8,F,185.42000000000002,86.18248,Mississippi Valley State,USA
AltonFord,PHX,4,F,205.74,127.00576,Houston,USA
ChrisFord,DET,42,G,195.58,86.18248,Villanova,USA
DonFord,LAL,35,F,205.74,97.52228,California-Santa Barbara,USA
JakeFord,OKC,33,G,190.5,81.64656,Maryland-Eastern Shore,USA
PhilFord,SAC,1,G,187.96,79.3786,North Carolina,USA
SharrodFord,PHX,,F,205.74,106.59412,Clemson,USA
SherellFord,OKC,1,F,200.66,95.25431999999999,Illinois-Chicago,USA
T.J.Ford,IND,5,G,182.88,74.84268,Texas-Austin,USA
DonnieForman,LAL,22,G,177.8,79.3786,New York University,USA
BayardForrest,PHX,35,C,208.28,106.59412,Grand Canyon,USA
TrentForrest,ATL,2,G,193.04,95.25431999999999,Florida State,USA
JosephForte,OKC,40,G,193.04,87.996848,North Carolina,USA
CourtneyFortson,HOU,9,G,180.34,83.91452,Arkansas,USA
DannyFortson,DEN,21,C-F,203.2,117.93392,Cincinnati,USA
FredFoster,PHI,5,F,195.58,95.25431999999999,Miami (Ohio),USA
GregFoster,UTA,43,C,210.82,113.398,Texas-El Paso,USA
JeffFoster,IND,10,F-C,210.82,113.398,Southwest Texas State,USA
RodFoster,PHX,10,G,185.42000000000002,72.57472,UCLA,USA
MichaelFoster Jr.,PHI,35,F,203.2,113.398,NBA G League Ignite,USA
AntonisFotsis,MEM,6,F,208.28,99.336648,Panathinaikos,Greece
EvanFournier,NYK,13,G-F,198.12,92.98636,Poitiers Basket 86,France
LarryFoust,DET,14,C,205.74,97.52228,La Salle,USA
JerryFowler,ATL,,C,200.66,104.32616,Missouri,USA
TremaineFowlkes,LAC,24,F,198.12,96.161504,Fresno State,USA
De'AaronFox,SAC,5,G,190.5,83.91452,Kentucky,USA
HaroldFox,LAC,7,G,187.96,79.3786,Jacksonville,USA
JimFox,OKC,40,C,208.28,104.32616,South Carolina,USA
RickFox,LAL,17,F,200.66,106.59412,North Carolina,Canada
RandyFoye,MIN,2,G,193.04,98.883056,Villanova,USA
AdonalFoyle,GSW,31,C,208.28,122.46984,Colgate,St. Vincent & Grenadines
RichieFrahm,OKC,14,G,195.58,95.25431999999999,Gonzaga,USA
SteveFrancis,HOU,3,G,190.5,95.25431999999999,Maryland,USA
TellisFrank,GSW,32,F,208.28,102.0582,Western Kentucky,USA
NatFrankel,PIT,,F,182.88,88.45044,Brooklyn,USA
JamaalFranklin,MEM,22,G,195.58,86.636072,San Diego State,USA
RobertFranks,ORL,22,F,200.66,102.0582,Washington State,USA
TimFrazier,CLE,10,G,182.88,77.11064,Penn State,USA
WaltFrazier,NYK,10,G,193.04,90.7184,Southern Illinois,USA
WillFrazier,GSW,,F,200.66,95.25431999999999,Grambling,USA
MichaelFrazier II,HOU,21,G,190.5,90.7184,Florida,USA
MelvinFrazier Jr.,OKC,6,G-F,195.58,97.52228,Tulane,USA
AnthonyFrederick,CHA,24,F,200.66,92.98636,Pepperdine,USA
JimmerFredette,SAC,32,G,187.96,88.45044,Brigham Young,USA
WorldFree,CLE,21,G,190.5,83.91452,Guilford,USA
EnesFreedom,BOS,11,C,208.28,113.398, ,Turkey
JoelFreeland,POR,19,C-F,208.28,102.0582,Malaga,United Kingdom
DonnieFreeman,LAL,20,G,190.5,83.91452,Illinois,USA
GaryFreeman,MIL,23,F,205.74,95.25431999999999,Oregon State,USA
RodFreeman,PHI,26,F,200.66,102.0582,Vanderbilt,USA
MattFreije,NOP,,F,205.74,112.944408,Vanderbilt,USA
FridoFrey,NYK,4,F,187.96,88.45044,Long Island-Brooklyn,USA
LarryFriend,NYK,7,G,193.04,83.91452,California,USA
PatFrink,SAC,17,G,193.04,88.45044,Colorado,USA
JimFritsche,BAL,8,C,203.2,95.25431999999999,Hamline,USA
ChanningFrye,PHX,9,F-C,213.36,115.66596,Arizona,USA
BernieFryer,POR,25,G,190.5,83.91452,Brigham Young,USA
FrankFucarino,HUS,,F,187.96,79.3786,Long Island-Brooklyn,USA
HermFuetsch,BAL,,G,182.88,77.11064,Polytechnic HS (CA),USA
JoeFulks,GSW,10,F,195.58,86.18248,Murray State,USA
HiramFuller,ATL,15,F,205.74,108.86207999999999,Fresno State,USA
ToddFuller,GSW,52,C,210.82,115.66596,North Carolina State,USA
TonyFuller,DET,,G,193.04,81.64656,Pepperdine,USA
MarkelleFultz,ORL,20,G,193.04,94.80072799999999,Washington,USA
LawrenceFunderburke,SAC,51,F,205.74,104.32616,Ohio State,USA
TerryFurlow,CLE,25,G,195.58,86.18248,Michigan State,USA
BillyGabor,PHI,7,G,180.34,77.11064,Syracuse,USA
WenyenGabriel,LAL,35,F,205.74,92.98636,Kentucky,South Sudan
DanGadzuric,MIL,50,C,210.82,108.86207999999999,UCLA,Netherlands
TonyGaffney,MEM,24,F,203.2,92.98636,Massachusetts,USA
DanielGafford,WAS,21,F-C,208.28,106.140528,Arkansas,USA
DengGai,PHI,35,F,205.74,113.398,Fairfield,South Sudan
Elmer R.Gainer,WAT,,,0.0,0.0,DePaul,USA
CoreyGaines,BKN,5,G,190.5,88.45044,Loyola-Marymount,USA
ReeceGaines,ORL,34,G,198.12,92.98636,Louisville,USA
SundiataGaines,BKN,1,G,185.42000000000002,90.7184,Georgia,USA
MikeGale,SAS,12,G,193.04,83.91452,Elizabeth City State,USA
ChadGallagher,UTA,55,C,208.28,115.66596,Creighton,USA
HarryGallatin,NYK,10,F,198.12,95.25431999999999,Truman State,USA
DaniloGallinari,BOS,8,F,208.28,107.047712,Olimpia Milano,Italy
LangstonGalloway,IND,2,G,185.42000000000002,90.7184,St. Joseph's (PA),USA
DaveGambee,PHI,20,F,198.12,97.52228,Oregon State,USA
KevinGamble,BOS,40,G-F,198.12,102.0582,Iowa,USA
BobGantt,WAS,,F,193.04,92.98636,Duke,USA
JorgeGarbajosa,TOR,15,F,205.74,111.13004,Malaga,Spain
RubenGarces,PHX,,F,0.0,0.0,Providence,USA
AlexGarcia,NOP,10,G-F,190.5,88.45044,Ribeirao Preto,Brazil
FranciscoGarcia,SAC,32,G-F,200.66,88.45044,Louisville,Dominican Republic
EarlGardner,LAL,14,F,190.5,88.45044,DePauw,USA
ThomasGardner,ATL,3,G,195.58,102.0582,Missouri,USA
VernGardner,GSW,12,C,195.58,90.7184,Utah,USA
JackGarfinkel,BOS,21,G,182.88,86.18248,St. John's,USA
PatricioGarino,ORL,29,G-F,198.12,92.079176,George Washington,Argentina
DariusGarland,CLE,10,G,185.42000000000002,87.089664,Vanderbilt,USA
GaryGarland,DEN,24,G,193.04,81.64656,DePaul,USA
WinstonGarland,GSW,22,G,187.96,77.11064,Missouri State,USA
DickGarmaker,LAL,17,G,190.5,90.7184,Minnesota,USA
ChrisGarner,TOR,2,G,177.8,70.760352,Memphis,USA
BillGarnett,DAL,20,F,205.74,102.0582,Wyoming,USA
KevinGarnett,MIN,21,F,210.82,108.86207999999999,Farragut Academy HS (IL),USA
MarlonGarnett,BOS,20,G,187.96,84.368112,Santa Clara,USA
BillyGarrett,NYK,3,G-F,198.12,97.52228,DePaul,USA
CalvinGarrett,HOU,0,F,200.66,86.18248,Oral Roberts,USA
DeanGarrett,MIN,22,C,210.82,113.398,Indiana,USA
DianteGarrett,UTA,8,G,193.04,86.18248,Iowa State,USA
EldoGarrett,LAC,14,G,190.5,83.91452,Southern Illinois,USA
MarcusGarrett,MIA,0,G,195.58,92.98636,Kansas,USA
RowlandGarrett,CHI,24,F,198.12,95.25431999999999,Florida State,USA
TomGarrick,LAC,5,G,187.96,83.91452,Rhode Island,USA
JohnGarris,CLE,55,F,203.2,92.98636,Boston College,USA
KiwaneGarris,DEN,3,G,187.96,83.007336,Illinois,USA
PatGarrity,ORL,8,F,205.74,107.954896,Notre Dame,USA
UsmanGaruba,HOU,16,F,203.2,103.872568,Real Madrid,Spain
JimGarvin,LAC,30,F,200.66,90.7184,Boston University,USA
LukaGarza,MIN,55,C,208.28,110.222856,Iowa,USA
MarcGasol,MEM,14,C,210.82,115.66596, ,Spain
PauGasol,LAL,16,C-F,213.36,113.398, ,Spain
FrankGates,AND,,G,182.88,72.57472,Sam Houston State,USA
ChrisGatling,GSW,32,C-F,208.28,104.32616,Old Dominion,USA
KennyGattison,CHA,44,F,203.2,102.0582,Old Dominion,USA
RudyGay,UTA,22,F-G,203.2,113.398,Connecticut,USA
EdGayda,ATL,10,G,193.04,95.25431999999999,Washington State,USA
AndrewGaze,SAS,4,F,200.66,92.98636,Seton Hall,USA
MichaelGbinije,DET,9,G-F,200.66,90.7184,Syracuse,USA
ReggieGeary,SAS,4,G,187.96,84.821704,Arizona,USA
AlonzoGee,CLE,15,F,198.12,102.0582,Alabama,USA
MattGeiger,CHA,52,C,215.9,112.490816,Georgia Tech,USA
MickaelGelabale,OKC,15,F,200.66,97.52228,Real Madrid,France
DeveanGeorge,LAL,19,F,203.2,106.59412,Augsburg,USA
